Document,Title,Book,Author,URL,Classification
JOS-15-ENG.txt,Joshua 15,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/15,Religious
JOS-15-KNJ.txt,Josué 15,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/15,Religious
JOS-16-ENG.txt,Joshua 16,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/16,Religious
JOS-16-KNJ.txt,Josué 16,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/16,Religious
JOS-17-ENG.txt,Joshua 17,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/17,Religious
JOS-17-KNJ.txt,Josué 17,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/17,Religious
JOS-18-ENG.txt,Joshua 18,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/18,Religious
JOS-18-KNJ.txt,Josué 18,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/18,Religious
JOS-19-ENG.txt,Joshua 19,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/19,Religious
JOS-19-KNJ.txt,Josué 19,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/19,Religious
JOS-2-ENG.txt,Joshua 2,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/2,Religious
JOS-2-KNJ.txt,Josué 2,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/2,Religious
JOS-20-ENG.txt,Joshua 20,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/20,Religious
JOS-20-KNJ.txt,Josué 20,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/20,Religious
JOS-21-ENG.txt,Joshua 21,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/21,Religious
JOS-21-KNJ.txt,Josué 21,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/21,Religious
JOS-22-ENG.txt,Joshua 22,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/22,Religious
JOS-22-KNJ.txt,Josué 22,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/22,Religious
JOS-23-ENG.txt,Joshua 23,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/23,Religious
JOS-23-KNJ.txt,Josué 23,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/23,Religious
JOS-24-ENG.txt,Joshua 24,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/24,Religious
JOS-24-KNJ.txt,Josué 24,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/24,Religious
JOS-3-ENG.txt,Joshua 3,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/3,Religious
JOS-3-KNJ.txt,Josué 3,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/3,Religious
JOS-4-ENG.txt,Joshua 4,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/4,Religious
JOS-4-KNJ.txt,Josué 4,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/4,Religious
JOS-5-ENG.txt,Joshua 5,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/5,Religious
JOS-5-KNJ.txt,Josué 5,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/5,Religious
JOS-6-ENG.txt,Joshua 6,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/6,Religious
JOS-6-KNJ.txt,Josué 6,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/6,Religious
JOS-7-ENG.txt,Joshua 7,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/7,Religious
JOS-7-KNJ.txt,Josué 7,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/7,Religious
JOS-8-ENG.txt,Joshua 8,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/8,Religious
JOS-8-KNJ.txt,Josué 8,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/8,Religious
JOS-9-ENG.txt,Joshua 9,Old Testament (New International Version),,listen.bible.is/ENGNIV/JOS/9,Religious
JOS-9-KNJ.txt,Josué 9,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JOS/9,Religious
JUD-1-ENG.txt,Jude 1,New Testament (New International Version),,listen.bible.is/ENGNIV/JUD/1,Religious
JUD-1-KNJ.txt,Judas 1,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/JUD/1,Religious
LAM-1-ENG.txt,Lamentations 1,Old Testament (New International Version),,listen.bible.is/ENGNIV/LAM/1,Religious
LAM-1-KNJ.txt,Lamentaciones 1,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LAM/1,Religious
LAM-2-ENG.txt,Lamentations 2,Old Testament (New International Version),,listen.bible.is/ENGNIV/LAM/2,Religious
LAM-2-KNJ.txt,Lamentaciones 2,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LAM/2,Religious
LAM-3-ENG.txt,Lamentations 3,Old Testament (New International Version),,listen.bible.is/ENGNIV/LAM/3,Religious
LAM-3-KNJ.txt,Lamentaciones 3,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LAM/3,Religious
LAM-4-ENG.txt,Lamentations 4,Old Testament (New International Version),,listen.bible.is/ENGNIV/LAM/4,Religious
LAM-4-KNJ.txt,Lamentaciones 4,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LAM/4,Religious
LAM-5-ENG.txt,Lamentations 5,Old Testament (New International Version),,listen.bible.is/ENGNIV/LAM/5,Religious
LAM-5-KNJ.txt,Lamentaciones 5,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LAM/5,Religious
LEV-1-ENG.txt,Leviticus 1,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/1,Religious
LEV-1-KNJ.txt,Levítico 1,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/1,Religious
LEV-10-ENG.txt,Leviticus 10,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/10,Religious
LEV-10-KNJ.txt,Levítico 10,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/10,Religious
LEV-11-ENG.txt,Leviticus 11,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/11,Religious
LEV-11-KNJ.txt,Levítico 11,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/11,Religious
LEV-12-ENG.txt,Leviticus 12,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/12,Religious
LEV-12-KNJ.txt,Levítico 12,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/12,Religious
LEV-13-ENG.txt,Leviticus 13,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/13,Religious
LEV-13-KNJ.txt,Levítico 13,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/13,Religious
LEV-14-ENG.txt,Leviticus 14,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/14,Religious
LEV-14-KNJ.txt,Levítico 14,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/14,Religious
LEV-15-ENG.txt,Leviticus 15,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/15,Religious
LEV-15-KNJ.txt,Levítico 15,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/15,Religious
LEV-16-ENG.txt,Leviticus 16,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/16,Religious
LEV-16-KNJ.txt,Levítico 16,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/16,Religious
LEV-17-ENG.txt,Leviticus 17,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/17,Religious
LEV-17-KNJ.txt,Levítico 17,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/17,Religious
LEV-18-ENG.txt,Leviticus 18,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/18,Religious
LEV-18-KNJ.txt,Levítico 18,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/18,Religious
LEV-19-ENG.txt,Leviticus 19,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/19,Religious
LEV-19-KNJ.txt,Levítico 19,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/19,Religious
LEV-2-ENG.txt,Leviticus 2,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/2,Religious
LEV-2-KNJ.txt,Levítico 2,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/2,Religious
LEV-20-ENG.txt,Leviticus 20,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/20,Religious
LEV-20-KNJ.txt,Levítico 20,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/20,Religious
LEV-21-ENG.txt,Leviticus 21,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/21,Religious
LEV-21-KNJ.txt,Levítico 21,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/21,Religious
LEV-22-ENG.txt,Leviticus 22,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/22,Religious
LEV-22-KNJ.txt,Levítico 22,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/22,Religious
LEV-23-ENG.txt,Leviticus 23,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/23,Religious
LEV-23-KNJ.txt,Levítico 23,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/23,Religious
LEV-24-ENG.txt,Leviticus 24,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/24,Religious
LEV-24-KNJ.txt,Levítico 24,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/24,Religious
LEV-25-ENG.txt,Leviticus 25,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/25,Religious
LEV-25-KNJ.txt,Levítico 25,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/25,Religious
LEV-26-ENG.txt,Leviticus 26,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/26,Religious
LEV-26-KNJ.txt,Levítico 26,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/26,Religious
LEV-27-ENG.txt,Leviticus 27,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/27,Religious
LEV-27-KNJ.txt,Levítico 27,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/27,Religious
LEV-3-ENG.txt,Leviticus 3,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/3,Religious
LEV-3-KNJ.txt,Levítico 3,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/3,Religious
LEV-4-ENG.txt,Leviticus 4,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/4,Religious
LEV-4-KNJ.txt,Levítico 4,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/4,Religious
LEV-5-ENG.txt,Leviticus 5,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/5,Religious
LEV-5-KNJ.txt,Levítico 5,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/5,Religious
LEV-6-ENG.txt,Leviticus 6,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/6,Religious
LEV-6-KNJ.txt,Levítico 6,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/6,Religious
LEV-7-ENG.txt,Leviticus 7,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/7,Religious
LEV-7-KNJ.txt,Levítico 7,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/7,Religious
LEV-8-ENG.txt,Leviticus 8,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/8,Religious
LEV-8-KNJ.txt,Levítico 8,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/8,Religious
LEV-9-ENG.txt,Leviticus 9,Old Testament (New International Version),,listen.bible.is/ENGNIV/LEV/9,Religious
LEV-9-KNJ.txt,Levítico 9,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LEV/9,Religious
LUK-1-ENG.txt,Luke 1,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/1,Religious
LUK-1-KNJ.txt,Lucas 1,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/1,Religious
LUK-10-ENG.txt,Luke 10,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/10,Religious
LUK-10-KNJ.txt,Lucas 10,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/10,Religious
LUK-11-ENG.txt,Luke 11,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/11,Religious
LUK-11-KNJ.txt,Lucas 11,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/11,Religious
LUK-12-ENG.txt,Luke 12,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/12,Religious
LUK-12-KNJ.txt,Lucas 12,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/12,Religious
LUK-13-ENG.txt,Luke 13,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/13,Religious
LUK-13-KNJ.txt,Lucas 13,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/13,Religious
LUK-14-ENG.txt,Luke 14,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/14,Religious
LUK-14-KNJ.txt,Lucas 14,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/14,Religious
LUK-15-ENG.txt,Luke 15,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/15,Religious
LUK-15-KNJ.txt,Lucas 15,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/15,Religious
LUK-16-ENG.txt,Luke 16,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/16,Religious
LUK-16-KNJ.txt,Lucas 16,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/16,Religious
LUK-18-ENG.txt,Luke 18,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/18,Religious
LUK-18-KNJ.txt,Lucas 18,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/18,Religious
LUK-19-ENG.txt,Luke 19,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/19,Religious
LUK-19-KNJ.txt,Lucas 19,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/19,Religious
LUK-2-ENG.txt,Luke 2,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/2,Religious
LUK-2-KNJ.txt,Lucas 2,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/2,Religious
LUK-20-ENG.txt,Luke 20,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/20,Religious
LUK-20-KNJ.txt,Lucas 20,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/20,Religious
LUK-21-ENG.txt,Luke 21,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/21,Religious
LUK-21-KNJ.txt,Lucas 21,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/21,Religious
LUK-22-ENG.txt,Luke 22,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/22,Religious
LUK-22-KNJ.txt,Lucas 22,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/22,Religious
LUK-24-ENG.txt,Luke 24,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/24,Religious
LUK-24-KNJ.txt,Lucas 24,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/24,Religious
LUK-3-ENG.txt,Luke 3,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/3,Religious
LUK-3-KNJ.txt,Lucas 3,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/3,Religious
LUK-4-ENG.txt,Luke 4,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/4,Religious
LUK-4-KNJ.txt,Lucas 4,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/4,Religious
LUK-5-ENG.txt,Luke 5,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/5,Religious
LUK-5-KNJ.txt,Lucas 5,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/5,Religious
LUK-6-ENG.txt,Luke 6,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/6,Religious
LUK-6-KNJ.txt,Lucas 6,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/6,Religious
LUK-7-ENG.txt,Luke 7,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/7,Religious
LUK-7-KNJ.txt,Lucas 7,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/7,Religious
LUK-8-ENG.txt,Luke 8,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/8,Religious
LUK-8-KNJ.txt,Lucas 8,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/8,Religious
LUK-9-ENG.txt,Luke 9,New Testament (New International Version),,listen.bible.is/ENGNIV/LUK/9,Religious
LUK-9-KNJ.txt,Lucas 9,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/LUK/9,Religious
MAL-1-ENG.txt,Malachi 1,Old Testament (New International Version),,listen.bible.is/ENGNIV/MAL/1,Religious
MAL-1-KNJ.txt,Malaquías 1,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAL/1,Religious
MAL-2-ENG.txt,Malachi 2,Old Testament (New International Version),,listen.bible.is/ENGNIV/MAL/2,Religious
MAL-2-KNJ.txt,Malaquías 2,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAL/2,Religious
MAL-3-ENG.txt,Malachi 3,Old Testament (New International Version),,listen.bible.is/ENGNIV/MAL/3,Religious
MAL-3-KNJ.txt,Malaquías 3,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAL/3,Religious
MAL-4-ENG.txt,Malachi 4,Old Testament (New International Version),,listen.bible.is/ENGNIV/MAL/4,Religious
MAL-4-KNJ.txt,Malaquías 4,Old Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAL/4,Religious
MAT-1-ENG.txt,Matthew 1,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/1,Religious
MAT-1-KNJ.txt,Mateo 1,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/1,Religious
MAT-10-ENG.txt,Matthew 10,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/10,Religious
MAT-10-KNJ.txt,Mateo 10,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/10,Religious
MAT-11-ENG.txt,Matthew 11,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/11,Religious
MAT-11-KNJ.txt,Mateo 11,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/11,Religious
MAT-12-ENG.txt,Matthew 12,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/12,Religious
MAT-12-KNJ.txt,Mateo 12,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/12,Religious
MAT-13-ENG.txt,Matthew 13,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/13,Religious
MAT-13-KNJ.txt,Mateo 13,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/13,Religious
MAT-14-ENG.txt,Matthew 14,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/14,Religious
MAT-14-KNJ.txt,Mateo 14,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/14,Religious
MAT-15-ENG.txt,Matthew 15,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/15,Religious
MAT-15-KNJ.txt,Mateo 15,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/15,Religious
MAT-16-ENG.txt,Matthew 16,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/16,Religious
MAT-16-KNJ.txt,Mateo 16,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/16,Religious
MAT-19-ENG.txt,Matthew 19,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/19,Religious
MAT-19-KNJ.txt,Mateo 19,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/19,Religious
MAT-2-ENG.txt,Matthew 2,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/2,Religious
MAT-2-KNJ.txt,Mateo 2,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/2,Religious
MAT-20-ENG.txt,Matthew 20,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/20,Religious
MAT-20-KNJ.txt,Mateo 20,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/20,Religious
MAT-21-ENG.txt,Matthew 21,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/21,Religious
MAT-21-KNJ.txt,Mateo 21,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/21,Religious
MAT-22-ENG.txt,Matthew 22,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/22,Religious
MAT-22-KNJ.txt,Mateo 22,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/22,Religious
MAT-24-ENG.txt,Matthew 24,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/24,Religious
MAT-24-KNJ.txt,Mateo 24,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/24,Religious
MAT-25-ENG.txt,Matthew 25,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/25,Religious
MAT-25-KNJ.txt,Mateo 25,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/25,Religious
MAT-26-ENG.txt,Matthew 26,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/26,Religious
MAT-26-KNJ.txt,Mateo 26,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/26,Religious
MAT-27-ENG.txt,Matthew 27,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/27,Religious
MAT-27-KNJ.txt,Mateo 27,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/27,Religious
MAT-28-ENG.txt,Matthew 28,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/28,Religious
MAT-28-KNJ.txt,Mateo 28,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/28,Religious
MAT-3-ENG.txt,Matthew 3,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/3,Religious
MAT-3-KNJ.txt,Mateo 3,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/3,Religious
MAT-4-ENG.txt,Matthew 4,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/4,Religious
MAT-4-KNJ.txt,Mateo 4,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/4,Religious
MAT-5-ENG.txt,Matthew 5,New Testament (New International Version),,listen.bible.is/ENGNIV/MAT/5,Religious
MAT-5-KNJ.txt,Mateo 5,New Testament (Acateco 2016 Edition),,listen.bible.is/KNJAEM/MAT/5,Religious
